2026-04-11
,,,,,,,,,,,,,,,,,,,,,,,
PoleId,ParkingSpaceId,Region,Region_tc,Region_sc,District,District_tc,District_sc,SubDistrict,SubDistrict_tc,SubDistrict_sc,Street,Street_tc,Street_sc,SectionOfStreet,SectionOfStreet_tc,SectionOfStreet_sc,Latitude,Longitude,VehicleType,LPP,OperatingPeriod,TimeUnit,PaymentUnit
10119,10119B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,"NAM CHEONG EAST ",南昌東,南昌东,FUK WA STREET,福華街,福华街,CHEUNG WAH STREET,昌華街,昌华街,22.3390407,114.1527164,A,120,D,15,4.00
10120,10120A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,"NAM CHEONG EAST ",南昌東,南昌东,FUK WA STREET,福華街,福华街,CHEUNG WAH STREET,昌華街,昌华街,22.3390805,114.1526685,A,120,D,15,4.00
10120,10120B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,"NAM CHEONG EAST ",南昌東,南昌东,FUK WA STREET,福華街,福华街,CHEUNG WAH STREET,昌華街,昌华街,22.3391099,114.1526337,A,120,D,15,4.00
10121,10121A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,"NAM CHEONG EAST ",南昌東,南昌东,FUK WA STREET,福華街,福华街,CHEUNG WAH STREET,昌華街,昌华街,22.3391507,114.1525827,A,120,D,15,4.00
10121,10121B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,"NAM CHEONG EAST ",南昌東,南昌东,FUK WA STREET,福華街,福华街,CHEUNG WAH STREET,昌華街,昌华街,22.3391782,114.1525486,A,120,D,15,4.00
10122,10122A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,"NAM CHEONG EAST ",南昌東,南昌东,FUK WA STREET,福華街,福华街,CHEUNG WAH STREET,昌華街,昌华街,22.3392164,114.1524992,A,120,D,15,4.00
10122,10122B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,"NAM CHEONG EAST ",南昌東,南昌东,FUK WA STREET,福華街,福华街,CHEUNG WAH STREET,昌華街,昌华街,22.3392445,114.1524658,A,120,D,15,4.00
10124,10124A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,"NAM CHEONG EAST ",南昌東,南昌东,FUK WA STREET,福華街,福华街,CHEUNG WAH STREET,昌華街,昌华街,22.3393503,114.1523305,A,120,D,15,4.00
10124,10124B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,"NAM CHEONG EAST ",南昌東,南昌东,FUK WA STREET,福華街,福华街,CHEUNG WAH STREET,昌華街,昌华街,22.3393786,114.1522916,A,120,D,15,4.00
10125,10125A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,"NAM CHEONG EAST ",南昌東,南昌东,FUK WA STREET,福華街,福华街,CHEUNG WAH STREET,昌華街,昌华街,22.3394159,114.1522438,A,120,D,15,4.00
10125,10125B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,"NAM CHEONG EAST ",南昌東,南昌东,FUK WA STREET,福華街,福华街,CHEUNG WAH STREET,昌華街,昌华街,22.339443,114.1522077,A,120,D,15,4.00
10131,10131B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,PEI HO STREET,北河街,北河街,22.33171321016179,114.1631508360062,A,30,D,15,4.00
10132,10132A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,PEI HO STREET,北河街,北河街,22.3317495245821,114.1631051172116,A,30,D,15,4.00
10132,10132B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,PEI HO STREET,北河街,北河街,22.33177867116915,114.1630671043747,A,30,D,15,4.00
10133,10133A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,PEI HO STREET,北河街,北河街,22.33181641845598,114.1630183034784,A,30,D,15,4.00
10133,10133B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,PEI HO STREET,北河街,北河街,22.33184604364309,114.1629802895874,A,30,D,15,4.00
10134,10134A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,PEI HO STREET,北河街,北河街,22.33188379085942,114.1629309751529,A,30,D,15,4.00
10134,10134B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,PEI HO STREET,北河街,北河街,22.33191150438449,114.1628945028603,A,30,D,15,4.00
10135,10135A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KWEILIN STREET,桂林街,桂林街,22.33245806249974,114.162191345853,A,30,D,15,4.00
10135,10135B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KWEILIN STREET,桂林街,桂林街,22.33248912042248,114.1621508930968,A,30,D,15,4.00
10136,10136A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KWEILIN STREET,桂林街,桂林街,22.33252615139242,114.1621030547042,A,30,D,15,4.00
10136,10136B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KWEILIN STREET,桂林街,桂林街,22.3325542222988,114.162066132615,A,30,D,15,4.00
10137,10137A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KWEILIN STREET,桂林街,桂林街,22.33237749715267,114.1621421841298,A,30,D,15,4.00
10137,10137B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KWEILIN STREET,桂林街,桂林街,22.33234852946272,114.1621787849537,A,30,D,15,4.00
10138,10138A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KWEILIN STREET,桂林街,桂林街,22.33244170298702,114.1620551766653,A,30,D,15,4.00
10138,10138B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KWEILIN STREET,桂林街,桂林街,22.33241631946645,114.1620908142259,A,30,D,15,4.00
10145,10145A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KIU KIANG STREET,九江街,九江街,22.33350843566113,114.1606920947394,G,60,3D,15,2.00
10146,10146A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KIU KIANG STREET,九江街,九江街,22.33361355307416,114.1605533945708,G,60,3D,15,2.00
10146,10146B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KIU KIANG STREET,九江街,九江街,22.3335635,114.1606173,G,60,3D,15,2.00
10148,10148B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,FUK WING STREET,福榮街,福荣街,KIU KIANG STREET,九江街,九江街,22.3336649,114.1604826,G,60,3D,15,2.00
10149,10149B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CAMP STREET,營盤街,营盘街,22.33437324782869,114.1595682036891,C,30,4J,15,2.00
10153,10153A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33849454701306,114.1542521254251,A,120,D,15,4.00
10153,10153B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33846707588764,114.1542901562054,A,120,D,15,4.00
10154,10154A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33856203365492,114.1541635054082,A,120,D,15,4.00
10154,10154B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33853456162758,114.1542013935272,A,120,D,15,4.00
10155,10155A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33862593700533,114.1540819489179,A,120,D,15,4.00
10155,10155B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33859965929191,114.154116625703,A,120,D,15,4.00
10156,10156B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33866654848652,114.1540312158562,A,120,D,15,4.00
10158,10158A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33883227957521,114.1538155846407,A,120,D,15,4.00
10158,10158B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33880480753927,114.1538528312476,A,120,D,15,4.00
10159,10159A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33889678057195,114.1537340277363,A,120,D,15,4.00
10159,10159B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33886930791531,114.1537667798894,A,120,D,15,4.00
10160,10160A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,NAM CHEONG NORTH,南昌北,南昌北,FUK WING STREET,福榮街,福荣街,NAM CHEONG STREET,南昌街,南昌街,22.3309332,114.1641496,A,30,D,15,4.00
10160,10160B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,NAM CHEONG NORTH,南昌北,南昌北,FUK WING STREET,福榮街,福荣街,NAM CHEONG STREET,南昌街,南昌街,22.3309723,114.1640933,A,30,D,15,4.00
10161,10161A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,NAM CHEONG STREET,南昌街,南昌街,22.3308271,114.164296,C,30,4J,15,2.00
10161,10161B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,NAM CHEONG STREET,南昌街,南昌街,22.3308688,114.1642364,C,30,4J,15,2.00
10172,10172A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KIU KIANG STREET,九江街,九江街,22.33362590618939,114.1606816355715,G,60,3D,15,2.00
10172,10172B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KIU KIANG STREET,九江街,九江街,22.33368025702385,114.1606122847585,G,60,3D,15,2.00
10173,10173A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KIU KIANG STREET,九江街,九江街,22.33373580102528,114.1605365135698,G,60,3D,15,2.00
10173,10173B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KIU KIANG STREET,九江街,九江街,22.33378716596813,114.1604729425209,G,60,3D,15,2.00
10174,10174A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KIU KIANG STREET,九江街,九江街,22.33383852972226,114.1604068019913,G,60,3D,15,2.00
10174,10174B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KIU KIANG STREET,九江街,九江街,22.33389228338574,114.1603361677754,G,60,3D,15,2.00
10175,10175A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KIU KIANG STREET,九江街,九江街,22.33394723066347,114.1602636065299,G,60,3D,15,2.00
10175,10175B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KIU KIANG STREET,九江街,九江街,22.33400158158034,114.1601968238627,G,60,3D,15,2.00
10176,10176B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,KIU KIANG STREET,九江街,九江街,22.333582000,114.160736900,G,60,3D,15,2.00
10182,10182A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33886005412179,114.1539247563082,G,60,4J,15,2.00
10182,10182B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33890878834505,114.1538661889515,G,60,4J,15,2.00
10183,10183A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,HING WAH STREET,興華街,兴华街,22.33896540461993,114.1537898976023,G,60,4J,15,2.00
10185,10185A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,FUK WING STREET,福榮街,福荣街,CAMP STREET,營盤街,营盘街,22.33431175,114.1597932,A,120,D,15,4.00
10185,10185B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,FUK WING STREET,福榮街,福荣街,CAMP STREET,營盤街,营盘街,22.33434161,114.159754,A,120,D,15,4.00
10186,10186A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CAMP STREET,營盤街,营盘街,22.33437684804447,114.1597103215588,A,120,D,15,4.00
10186,10186B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CAMP STREET,營盤街,营盘街,22.33440730765154,114.1596711510394,A,120,D,15,4.00
10187,10187A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CAMP STREET,營盤街,营盘街,22.33444433791403,114.1596236326401,A,120,D,15,4.00
10187,10187B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CAMP STREET,營盤街,营盘街,22.3344753952558,114.1595838203761,A,120,D,15,4.00
10188,10188A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CAMP STREET,營盤街,营盘街,22.33451242472633,114.1595375861687,A,120,D,15,4.00
10188,10188B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CAMP STREET,營盤街,营盘街,22.33454049611533,114.159502267613,A,120,D,15,4.00
10189,10189A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CAMP STREET,營盤街,营盘街,22.33457812311107,114.1594534648115,A,120,D,15,4.00
10189,10189B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CAMP STREET,營盤街,营盘街,22.33460738818591,114.1594168628061,A,120,D,15,4.00
10190,10190A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CAMP STREET,營盤街,营盘街,22.33464800219366,114.1593654911081,A,120,D,15,4.00
10190,10190B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CAMP STREET,營盤街,营盘街,22.3346730862993,114.1593308164323,A,120,D,15,4.00
10191,10191A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,CAMP STREET,營盤街,营盘街,FUK WING STREET,福榮街,福荣街,22.3337891,114.1597749,A,120,D,15,4.00
10191,10191B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,CAMP STREET,營盤街,营盘街,FUK WING STREET,福榮街,福荣街,22.3338264,114.159809,A,120,D,15,4.00
10192,10192A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,CAMP STREET,營盤街,营盘街,FUK WING STREET,福榮街,福荣街,22.3339296,114.159858,A,120,D,15,4.00
10192,10192B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,CAMP STREET,營盤街,营盘街,FUK WING STREET,福榮街,福荣街,22.3339616,114.1598908,A,120,D,15,4.00
10196,10196A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,LAI CHI KOK ROAD,荔枝角道,荔枝角道,22.33408118715988,114.1614221862463,A,30,D,15,4.00
10196,10196B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,LAI CHI KOK ROAD,荔枝角道,荔枝角道,22.33404773400213,114.1613907276518,A,30,D,15,4.00
102,102A,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,BAYS AREAS,海灣,海湾,SOUTH BAY ROAD,南灣道,南湾道,SOUTH BAY BEACH,南灣,南湾,22.2243890752606,114.1979645146683,A,120,D,15,4.00
102,102B,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,BAYS AREAS,海灣,海湾,SOUTH BAY ROAD,南灣道,南湾道,SOUTH BAY BEACH,南灣,南湾,22.22437713092374,114.1979462275396,A,120,D,15,4.00
10200,10200A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,LAI CHI KOK ROAD,荔枝角道,荔枝角道,22.33461129033467,114.161896367427,A,30,D,15,4.00
10201,10201A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,LAI CHI KOK ROAD,荔枝角道,荔枝角道,22.33469193723214,114.1619676297695,A,30,D,15,4.00
10201,10201B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,LAI CHI KOK ROAD,荔枝角道,荔枝角道,22.33466027530012,114.1619400234356,A,30,D,15,4.00
10207,10207A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,LAI CHI KOK ROAD,荔枝角道,荔枝角道,22.3341072569587,114.1615687841091,A,120,D,15,4.00
10207,10207B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,LAI CHI KOK ROAD,荔枝角道,荔枝角道,22.3341493,114.1616102,A,120,D,15,4.00
10209,10209B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,LAI CHI KOK ROAD,荔枝角道,荔枝角道,22.33439564152214,114.1618330424682,A,30,D,15,4.00
1021,1021A,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,STANLEY MOUND ROAD,赤柱崗道,赤柱岗道,STANLEY VILLAGE ROAD,赤柱村道,赤柱村道,22.22185189448144,114.2114619490701,A,120,D,15,4.00
1021,1021B,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,STANLEY MOUND ROAD,赤柱崗道,赤柱岗道,STANLEY VILLAGE ROAD,赤柱村道,赤柱村道,22.22183635295723,114.211511346393,A,120,D,15,4.00
10211,10211A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,LAI CHI KOK ROAD,荔枝角道,荔枝角道,22.33452947481021,114.1619520118965,A,30,D,15,4.00
10211,10211B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,LAI CHI KOK ROAD,荔枝角道,荔枝角道,22.33455994115104,114.1619802599679,A,30,D,15,4.00
10212,10212A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.334909,114.161938,A,120,D,15,4.00
10212,10212B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.3349459,114.1618931,A,120,D,15,4.00
10213,10213A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KOWLOON ROAD,九龍道,九龙道,CASTLE PEAK ROAD,青山道,青山道,22.33371344340222,114.1627979395526,A,30,D,15,4.00
10213,10213B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KOWLOON ROAD,九龍道,九龙道,CASTLE PEAK ROAD,青山道,青山道,22.33367903339121,114.162767894141,A,30,D,15,4.00
10215,10215B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KIU YAM STREET,僑蔭街,侨荫街,KOWLOON ROAD,九龍道,九龙道,22.3344219,114.1624476,A,30,D,15,4.00
10216,10216A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KIU YAM STREET,僑蔭街,侨荫街,KOWLOON ROAD,九龍道,九龙道,22.3343752251176,114.1624092524425,A,30,D,15,4.00
10216,10216B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,CHEUNG SHA WAN,長沙灣,长沙湾,KIU YAM STREET,僑蔭街,侨荫街,KOWLOON ROAD,九龍道,九龙道,22.3343399798692,114.1623810048075,A,30,D,15,4.00
1022,1022A,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,CARMEL ROAD,佳美道,佳美道,GORDON TERRACE,歌敦臺,歌敦台,22.2196116,114.2118686,A,120,D,15,4.00
1022,1022B,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,CARMEL ROAD,佳美道,佳美道,GORDON TERRACE,歌敦臺,歌敦台,22.2196435,114.2119008,A,120,D,15,4.00
10222,10222A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LEI CHENG UK,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,PRATAS STREET,東沙島街,东沙岛街,22.33703529293717,114.1608005618126,A,120,D,15,4.00
10222,10222B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LEI CHENG UK,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,PRATAS STREET,東沙島街,东沙岛街,22.3370066246065,114.1608384483562,A,120,D,15,4.00
